House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity
A,22,867,12,12
A,22,868,12,12
A,22,869,12,12
A,22,870,12,12
A,22,871,12,12
A,22,872,12,12
A,22,873,12,12
A,22,874,12,12
A,22,875,12,12
A,22,876,12,12
A,22,877,12,12
A,22,878,12,12
A,22,879,12,12
A,22,880,12,12
A,22,881,12,12
A,22,882,12,12
A,22,883,12,12
A,22,884,12,12
A,22,885,14,27
A,22,886,14,27
A,22,887,14,27
A,22,888,14,27
A,22,889,14,27
A,22,890,14,27
A,22,891,14,27
A,22,892,14,27
A,22,893,14,27
A,22,894,14,1
A,22,895,21,1
A,22,896,21,1
A,22,897,21,1
A,22,898,21,1
A,22,899,27,1
A,22,900,27,1
A,22,901,27,1
A,22,902,27,1
A,22,903,27,1
A,22,904,27,1
A,22,905,2,2
A,22,906,2,2
A,22,907,2,2
A,22,908,2,2
A,22,909,2,2
A,22,910,2,2
A,22,911,2,2
A,22,912,2,2
A,22,913,2,2
A,22,914,2,2
A,22,915,2,2
A,22,916,2,2
A,22,917,2,2
A,22,918,2,2
A,22,919,2,2
A,22,920,2,2
A,22,921,2,2
A,22,922,2,2
A,22,923,2,2
A,22,924,2,2
A,22,925,2,2
A,22,926,2,2
A,22,927,2,2
A,22,928,2,2
A,22,929,2,2
A,22,930,2,2
A,22,931,2,2
A,22,932,2,2
A,22,933,2,2
A,22,934,2,2
A,22,935,2,2
A,22,936,2,2
A,22,937,2,2
A,22,938,2,2
A,22,939,2,2
A,22,940,2,2
A,22,941,2,2
A,22,942,2,2
A,22,943,2,2
A,22,944,2,2
A,22,945,2,2
A,22,946,2,2
A,22,947,2,2
A,22,948,2,2
A,22,949,2,2
A,22,950,2,2
A,22,951,2,2
A,22,952,2,2
A,22,953,2,2
A,22,954,2,2
A,22,955,2,2
A,22,956,2,2
A,22,957,2,2
A,22,958,2,2
A,22,959,2,2
A,22,960,2,2
A,22,961,2,2
A,22,962,2,2
A,22,963,2,2
A,22,964,2,2
A,22,965,2,2
A,22,966,2,2
A,22,967,2,2
A,22,968,2,2
A,22,969,2,2
A,22,970,2,2
A,22,971,2,2
A,22,972,2,2
A,22,973,2,2
A,22,974,2,2
A,22,975,2,2
A,22,976,2,2
A,22,977,2,2
A,22,978,2,2
A,22,979,2,2
A,22,980,2,2
A,22,981,2,2
A,22,982,2,2
A,22,983,2,2
A,22,984,2,2
A,22,985,2,2
A,22,986,2,2
A,22,987,2,2
A,22,988,2,2
A,22,989,2,2
A,22,990,2,2
A,22,991,2,2
A,22,992,2,2
A,22,993,2,2
A,22,994,2,2
A,22,995,2,2
A,22,996,2,2
A,22,997,2,2
A,22,998,2,2
A,22,999,2,2
A,22,1000,2,2
A,22,1001,2,2
A,22,1002,2,2
A,22,1003,2,2
A,22,1004,2,2
A,22,1005,2,2
A,22,1006,2,2
A,22,1007,2,2
A,22,1008,2,2
A,22,1009,2,2
A,22,1010,2,2
A,22,1011,2,2
A,22,1012,2,2
A,22,1013,2,2
A,22,1014,2,2
A,22,1015,2,2
A,22,1016,2,2
A,22,1017,2,2
A,22,1018,2,2
A,22,1019,2,2
A,22,1020,2,2
A,22,1021,2,2
A,22,1022,2,2
A,22,1023,2,2
A,22,1024,2,2
A,22,1025,2,2
A,22,1026,2,2
A,22,1027,2,2
A,22,1028,2,2
A,22,1029,2,2
A,22,1030,2,2
A,22,1031,2,2
A,22,1032,2,2
A,22,1033,2,2
A,22,1034,2,2
A,22,1035,2,2
A,22,1036,2,2
A,22,1037,2,2
A,22,1038,2,2
A,22,1039,2,2
A,22,1040,2,2
A,22,1041,2,2
A,22,1042,2,2
A,22,1043,2,2
A,22,1044,2,2
A,22,1045,2,2
A,22,1046,2,2
A,22,1047,2,2
A,22,1048,2,2
A,22,1049,2,2
A,22,1050,2,2
A,22,1051,2,2
A,22,1052,2,2
A,22,1053,2,2
A,22,1054,2,2
A,22,1055,2,2
A,22,1056,2,2
A,22,1057,2,2
A,22,1058,2,2
A,22,1059,2,2
A,22,1060,2,2
A,22,1061,2,2
A,22,1062,2,2
A,22,1063,2,2
A,22,1064,2,2
A,22,1065,2,2
A,22,1066,2,2
A,22,1067,2,2
A,22,1068,2,2
A,22,1069,2,2
A,22,1070,2,2
A,22,1071,2,2
A,22,1072,2,2
A,22,1073,2,2
A,22,1074,2,2
A,22,1075,2,2
A,22,1076,2,2
A,22,1077,2,2
A,22,1078,2,2
A,22,1079,2,2
A,22,1080,2,2
A,22,1081,2,2
A,22,1082,2,2
A,22,1083,2,2
A,22,1084,2,2
A,22,1085,2,2
A,22,1086,2,2
A,22,1087,2,2
A,22,1088,2,2
A,22,1089,2,2
A,22,1090,2,2
A,22,1091,2,2
A,22,1092,2,2
A,22,1093,2,2
A,22,1094,2,2
A,22,1095,2,2
A,22,1096,2,2
A,22,1097,2,2
A,22,1098,2,2
A,22,1099,2,2
A,22,1100,2,2
A,22,1101,2,2
A,22,1102,2,2
A,22,1103,2,2
A,22,1104,2,2
A,22,1105,2,2
A,22,1106,2,2
A,22,1107,2,2
A,22,1108,2,2
A,22,1109,2,2
A,22,1110,2,2
A,22,1111,2,2
A,22,1112,2,2
A,22,1113,2,2
A,22,1114,2,2
A,22,1115,2,2
A,22,1116,2,2
A,22,1117,2,2
A,22,1118,2,2
A,22,1119,2,2
A,22,1120,2,2
A,22,1121,2,2
A,22,1122,2,2
A,22,1123,2,2
A,22,1124,2,2
A,22,1125,2,2
A,22,1126,2,2
A,22,1127,2,2
A,22,1128,2,2
A,22,1129,2,2
A,22,1130,2,2
A,22,1131,2,2
A,22,1132,2,2
A,22,1133,2,2
A,22,1134,2,2
A,22,1135,2,2
A,22,1136,2,2
A,22,1137,2,2
A,22,1138,2,2
A,22,1139,2,2
A,22,1140,2,2
A,22,1141,2,2
A,22,1142,2,2
A,22,1143,2,2
A,22,1144,2,2
A,22,1145,2,2
A,22,1146,2,2
A,22,1147,2,2
A,22,1148,2,2
A,22,1149,2,2
A,22,1150,2,2
A,22,1151,2,2
A,22,1152,2,2
A,22,1153,2,2
A,22,1154,2,2
A,22,1155,2,2
A,22,1156,2,2
A,22,1157,2,2
A,22,1158,2,2
A,22,1159,2,2
A,22,1160,2,2
A,22,1161,2,2
A,22,1162,2,2
A,22,1163,2,2
A,22,1164,2,2
A,22,1165,2,2
A,22,1166,2,2
A,22,1167,2,2
A,22,1168,2,2
A,22,1169,2,2
A,22,1170,2,2
A,22,1171,2,2
A,22,1172,2,2
A,22,1173,2,2
A,22,1174,2,2
A,22,1175,2,2
A,22,1176,2,2
A,22,1177,2,2
A,22,1178,2,2
A,22,1179,2,2
A,22,1180,2,2
A,22,1181,2,2
A,22,1182,2,2
A,22,1183,2,2
A,22,1184,2,2
A,22,1185,2,2
A,22,1186,2,2
A,22,1187,2,2
A,22,1188,2,2
A,22,1189,2,2
A,22,1190,2,2
A,22,1191,2,2
A,22,1192,2,2
A,22,1193,2,2
A,22,1194,2,2
A,22,1195,2,2
A,22,1196,2,2
A,22,1197,2,2
A,22,1198,2,2
A,22,1199,2,2
A,22,1200,2,2
A,22,1201,2,2
A,22,1202,2,2
A,22,1203,2,2
A,22,1204,2,2
A,22,1205,2,2
A,22,1206,2,2
A,22,1207,2,2
A,22,1208,2,2
A,22,1209,2,2
A,22,1210,2,2
A,22,1211,2,2
A,22,1212,2,2
A,22,1213,2,2
A,22,1214,2,2
A,22,1215,2,2
A,22,1216,2,2
A,22,1217,2,2
A,22,1218,2,2
A,22,1219,2,2
A,22,1220,2,2
A,22,1221,2,2
A,22,1222,2,2
A,22,1223,2,2
A,22,1224,2,2
A,22,1225,2,2
A,22,1226,2,2
A,22,1227,2,2
A,22,1228,2,2
A,22,1229,2,2
A,22,1230,2,2
A,22,1231,2,2
A,22,1232,2,2
A,22,1233,2,2
A,22,1234,2,2
A,22,1235,2,2
A,22,1236,2,2
A,22,1237,2,2
A,22,1238,2,2
A,22,1239,2,2
A,22,1240,2,2
A,22,1241,2,2
A,22,1242,2,2
A,22,1243,2,2
A,22,1244,2,2
A,22,1245,2,2
A,22,1246,2,2
A,22,1247,2,2
A,22,1248,2,2
A,22,1249,2,2
A,22,1250,2,2
A,22,1251,2,2
A,22,1252,2,2
A,22,1253,2,2
A,22,1254,2,2
A,22,1255,2,2
A,22,1256,2,2
A,22,1257,2,2
A,22,1258,2,2
A,22,1259,2,2
A,22,1260,2,2
A,22,1261,2,2
A,22,1262,2,2
A,22,1263,2,2
A,22,1264,2,2
A,22,1265,2,2
A,22,1266,2,2
A,22,1267,2,2
A,22,1268,2,2
A,22,1269,2,2
A,22,1270,2,2
A,22,1271,2,2
A,22,1272,2,2
A,22,1273,2,2
A,22,1274,2,2
A,22,1275,2,2
A,22,1276,2,2
A,22,1277,2,2
A,22,1278,2,2
A,22,1279,2,2
A,22,1280,2,2
A,22,1281,2,2
A,22,1282,2,2
A,22,1283,2,2
A,22,1284,2,2
A,22,1285,2,2
A,22,1286,2,2
A,22,1287,2,2
A,22,1288,2,2
A,22,1289,2,2
A,22,1290,2,2
A,22,1291,2,2
A,22,1292,2,2
A,22,1293,2,2
A,22,1294,2,2
A,22,1295,2,2
A,22,1296,2,2
A,22,1297,2,2
A,22,1298,2,2
A,22,1299,2,2
A,22,1300,2,2
A,22,1301,2,2
A,22,1302,2,2
A,22,1303,2,2
A,22,1304,2,2
A,22,1305,2,2
A,22,1306,2,2
A,22,1307,2,2
A,22,1308,2,2
A,22,1309,2,2
A,22,1310,2,2
A,22,1311,2,2
A,22,1312,2,2
A,22,1313,2,2
A,22,1314,2,2
A,22,1315,2,2
A,22,1316,2,2
A,22,1317,2,2
A,22,1318,2,2
A,22,1319,2,2
A,22,1320,2,2
A,22,1321,2,2
A,22,1322,2,2
A,22,1323,2,2
A,22,1324,2,2
A,22,1325,2,2
A,22,1326,2,2
A,22,1327,2,2
A,22,1328,2,2
A,22,1329,2,2
A,22,1330,2,2
A,22,1331,2,2
A,22,1332,2,2
A,22,1333,2,2
A,22,1334,2,2
A,22,1335,2,2
A,22,1336,2,2
A,22,1337,2,2
A,22,1338,2,2
A,22,1339,2,2
A,22,1340,2,2
A,22,1341,2,2
A,22,1342,2,2
A,22,1343,2,2
A,22,1344,2,2
A,22,1345,2,2
A,22,1346,2,2
A,22,1347,2,2
A,22,1348,2,2
A,22,1349,2,2
A,22,1350,2,2
A,22,1351,2,2
A,22,1352,2,2
A,22,1353,2,2
A,22,1354,2,2
A,22,1355,2,2
A,22,1356,2,2
A,22,1357,2,2
A,22,1358,2,2
A,22,1359,2,2
A,22,1360,2,2
A,22,1361,2,2
A,22,1362,2,2
A,22,1363,2,2
A,22,1364,2,2
A,22,1365,2,2
A,22,1366,2,2
A,22,1367,2,2
A,22,1368,2,2
A,22,1369,2,2
A,22,1370,2,2
A,22,1371,2,2
A,22,1372,2,2
A,22,1373,2,2
A,22,1374,2,2
A,22,1375,2,2
A,22,1376,2,2
A,22,1377,2,2
A,22,1378,2,2
A,22,1379,2,2
A,22,1380,2,2
A,22,1381,2,2
A,22,1382,2,2
A,22,1383,2,2
A,22,1384,2,2
A,22,1385,2,2
A,22,1386,2,2
A,22,1387,2,2
A,22,1388,2,2
A,22,1389,2,2
A,22,1390,2,2
A,22,1391,2,2
A,22,1392,2,2
A,22,1393,2,2
A,22,1394,2,2
A,22,1395,2,2
A,22,1396,2,2
A,22,1397,2,2
A,22,1398,2,2
A,22,1399,2,2
A,22,1400,2,2
A,22,1401,2,2
A,22,1402,2,2
A,22,1403,2,2
A,22,1404,2,2
A,22,1405,2,2
A,22,1406,2,2
A,22,1407,2,2
A,22,1408,2,2
A,22,1409,2,2
A,22,1410,2,2
A,22,1411,2,2
A,22,1412,2,2
A,22,1413,2,2
A,22,1414,2,2
A,22,1415,2,2
A,22,1416,2,2
A,22,1417,2,2
A,22,1418,2,2
A,22,1419,2,2
A,22,1420,2,2
A,22,1421,2,2
A,22,1422,2,2
A,22,1423,2,2
A,22,1424,2,2
A,22,1425,2,2
A,22,1426,2,2
A,22,1427,2,2
A,22,1428,2,2
A,22,1429,2,2
A,22,1430,2,2
A,22,1431,2,2
A,22,1432,2,2
A,22,1433,2,2
A,22,1434,2,2
A,22,1435,2,2
A,22,1436,2,2
A,22,1437,1,27
A,22,1438,1,27
A,22,1439,1,27
A,23,0,21,16
A,23,1,21,16
A,23,2,21,16
A,23,3,21,16
A,23,4,21,16
A,23,5,21,16
A,23,6,12,16
A,23,7,12,16
A,23,8,12,16
A,23,9,12,16
A,23,10,12,16
A,23,11,12,16
A,23,12,12,16
A,23,13,12,16
A,23,14,12,16
A,23,15,12,16
A,23,16,12,16
A,23,17,12,16
A,23,18,12,16
A,23,19,12,16
A,23,20,12,16
A,23,21,12,16
A,23,22,12,16
A,23,23,12,16
A,23,24,12,16
A,23,25,11,16
A,23,26,11,16
A,23,27,11,16
A,23,28,11,16
A,23,29,11,16
A,23,30,11,16
A,23,31,11,16
A,23,32,11,16
A,23,33,11,16
A,23,34,11,16
A,23,35,11,16
A,23,36,11,16
A,23,37,11,16
A,23,38,11,16
A,23,39,11,16
A,23,40,11,16
A,23,41,11,16
A,23,42,11,16
A,23,43,11,10
A,23,44,11,10
A,23,45,11,10
A,23,46,11,10
A,23,47,11,10
A,23,48,11,10
A,23,49,11,10
A,23,50,11,10
A,23,51,11,10
A,23,52,11,10
A,23,53,11,10
A,23,54,11,10
A,23,55,11,10
A,23,56,11,10
A,23,57,11,15
A,23,58,11,15
A,23,59,11,15
A,23,60,11,15
A,23,61,11,15
A,23,62,11,15
A,23,63,11,15
A,23,64,11,10
A,23,65,11,10
A,23,66,11,10
A,23,67,11,10
A,23,68,11,10
A,23,69,11,10
A,23,70,11,10
A,23,71,11,10
A,23,72,11,10
A,23,73,11,10
A,23,74,11,10
A,23,75,11,9
A,23,76,11,9
A,23,77,11,9
A,23,78,11,9
A,23,79,11,21
A,23,80,11,21
A,23,81,11,21
A,23,82,11,21
A,23,83,11,1
A,23,84,11,1
A,23,85,11,1
A,23,86,11,18
A,23,87,11,18
A,23,88,11,18
A,23,89,11,18
A,23,90,11,18
A,23,91,11,18
A,23,92,11,18
A,23,93,11,18
A,23,94,11,18
A,23,95,11,18
A,23,96,11,18
A,23,97,11,18
A,23,98,11,18
A,23,99,11,18
A,23,100,11,18
A,23,101,11,18
A,23,102,11,18
A,23,103,11,18
A,23,104,11,18
A,23,105,11,18
A,23,106,11,18
A,23,107,11,18
A,23,108,11,18
A,23,109,11,18
A,23,110,11,18
A,23,111,11,1
A,23,112,11,1
A,23,113,11,11
A,23,114,11,11
A,23,115,11,11
A,23,116,11,11
A,23,117,11,11
A,23,118,11,11
A,23,119,11,11
A,23,120,11,11
A,23,121,11,11
A,23,122,11,11
A,23,123,11,11
A,23,124,11,11
A,23,125,11,11
A,23,126,11,11
A,23,127,11,11
A,23,128,11,11
A,23,129,11,11
A,23,130,11,11
A,23,131,11,11
A,23,132,11,11
A,23,133,11,11
A,23,134,11,11
A,23,135,11,11
A,23,136,11,11
A,23,137,11,11
A,23,138,11,11
A,23,139,11,11
A,23,140,11,11
A,23,141,11,11
A,23,142,11,11
A,23,143,11,11
A,23,144,11,11
A,23,145,11,11
A,23,146,11,11
A,23,147,11,11
A,23,148,11,11
A,23,149,11,11
A,23,150,11,11
A,23,151,11,11
A,23,152,11,11
A,23,153,11,11
A,23,154,11,11
A,23,155,11,11
A,23,156,11,11
A,23,157,11,11
A,23,158,11,11
A,23,159,11,11
A,23,160,11,11
A,23,161,11,11
A,23,162,11,11
A,23,163,11,11
A,23,164,11,11
A,23,165,11,11
A,23,166,11,11
A,23,167,11,11
A,23,168,11,11
A,23,169,11,11
A,23,170,11,11
A,23,171,11,11
A,23,172,11,11
A,23,173,11,11
A,23,174,11,11
A,23,175,11,11
A,23,176,11,11
A,23,177,11,11
A,23,178,11,11
A,23,179,11,11
A,23,180,11,11
A,23,181,11,11
A,23,182,11,11
A,23,183,11,11
A,23,184,11,11
A,23,185,11,11
A,23,186,11,11
A,23,187,11,11
A,23,188,11,11
A,23,189,11,11
A,23,190,11,11
A,23,191,11,11
A,23,192,11,11
A,23,193,11,11
A,23,194,11,11
A,23,195,11,11
A,23,196,11,11
A,23,197,11,11
A,23,198,11,11
A,23,199,11,11
A,23,200,11,11
A,23,201,11,11
A,23,202,11,11
A,23,203,11,11
A,23,204,11,11
A,23,205,11,11
A,23,206,11,11
A,23,207,11,11
A,23,208,11,11
A,23,209,11,11
A,23,210,11,11
A,23,211,11,11
A,23,212,11,11
A,23,213,11,11
A,23,214,11,11
A,23,215,11,11
A,23,216,11,11
A,23,217,11,11
A,23,218,11,11
A,23,219,11,11
A,23,220,11,11
A,23,221,11,11
A,23,222,11,11
A,23,223,11,11
A,23,224,11,11
A,23,225,11,11
A,23,226,11,11
A,23,227,11,11
A,23,228,11,11
A,23,229,11,11
A,23,230,11,11
A,23,231,11,11
A,23,232,11,11
A,23,233,11,11
A,23,234,11,11
A,23,235,11,11
A,23,236,11,11
A,23,237,11,11
A,23,238,11,11
A,23,239,11,11
A,23,240,11,11
A,23,241,11,11
A,23,242,11,11
A,23,243,11,11
A,23,244,11,11
A,23,245,11,11
A,23,246,11,11
A,23,247,11,11
A,23,248,11,11
A,23,249,11,11
A,23,250,11,11
A,23,251,11,11
A,23,252,11,11
A,23,253,11,11
A,23,254,11,11
A,23,255,11,11
A,23,256,11,11
A,23,257,11,11
A,23,258,11,11
A,23,259,11,11
A,23,260,11,11
A,23,261,11,11
A,23,262,11,11
A,23,263,11,11
A,23,264,11,11
A,23,265,11,11
A,23,266,11,11
A,23,267,11,11
A,23,268,11,11
A,23,269,11,11
A,23,270,11,11
A,23,271,11,11
A,23,272,11,11
A,23,273,11,11
A,23,274,11,11
A,23,275,11,11
A,23,276,11,11
A,23,277,11,11
A,23,278,11,11
A,23,279,11,11
A,23,280,11,11
A,23,281,11,11
A,23,282,11,11
A,23,283,11,11
A,23,284,11,11
A,23,285,11,11
A,23,286,11,11
A,23,287,11,11
A,23,288,11,11
A,23,289,11,11
A,23,290,11,11
A,23,291,11,11
A,23,292,11,11
A,23,293,11,11
A,23,294,11,11
A,23,295,11,11
A,23,296,11,11
A,23,297,11,11
A,23,298,11,11
A,23,299,11,11
A,23,300,11,11
A,23,301,11,11
A,23,302,11,11
A,23,303,11,11
A,23,304,11,11
A,23,305,11,11
A,23,306,11,11
A,23,307,11,11
A,23,308,11,11
A,23,309,11,11
A,23,310,11,11
A,23,311,11,11
A,23,312,11,11
A,23,313,11,11
A,23,314,11,11
A,23,315,11,11
A,23,316,11,11
A,23,317,11,11
A,23,318,11,11
A,23,319,11,11
A,23,320,11,11
A,23,321,11,11
A,23,322,11,11
A,23,323,11,11
A,23,324,11,11
A,23,325,11,11
A,23,326,11,11
A,23,327,11,11
A,23,328,11,11
A,23,329,11,11
A,23,330,11,11
A,23,331,11,11
A,23,332,11,11
A,23,333,11,11
A,23,334,11,11
A,23,335,11,11
A,23,336,11,11
A,23,337,11,11
A,23,338,11,11
A,23,339,11,11
A,23,340,11,11
A,23,341,11,11
A,23,342,11,11
A,23,343,11,11
A,23,344,11,11
A,23,345,11,11
A,23,346,11,11
A,23,347,11,11
A,23,348,11,11
A,23,349,11,11
A,23,350,11,11
A,23,351,11,11
A,23,352,11,11
A,23,353,11,11
A,23,354,11,11
A,23,355,11,11
A,23,356,11,11
A,23,357,11,11
A,23,358,11,11
A,23,359,11,11
A,23,360,11,11
A,23,361,11,11
A,23,362,11,11
A,23,363,11,11
A,23,364,11,11
A,23,365,11,11
A,23,366,11,11
A,23,367,11,11
A,23,368,11,11
A,23,369,11,11
A,23,370,11,11
A,23,371,11,11
A,23,372,11,11
A,23,373,11,11
A,23,374,11,11
A,23,375,11,11
A,23,376,11,11
A,23,377,11,11
A,23,378,11,11
A,23,379,11,11
A,23,380,11,11
A,23,381,11,11
A,23,382,11,11
A,23,383,11,11
A,23,384,11,11
A,23,385,11,11
A,23,386,11,11
A,23,387,11,11
A,23,388,11,11
A,23,389,11,11
A,23,390,11,11
A,23,391,11,11
A,23,392,11,11
A,23,393,11,11
A,23,394,11,11
A,23,395,11,11
A,23,396,11,11
A,23,397,11,15
A,23,398,11,15
A,23,399,11,15
A,23,400,11,15
A,23,401,11,15
A,23,402,11,16
A,23,403,11,16
A,23,404,11,16
A,23,405,11,16
A,23,406,11,16
A,23,407,11,16
A,23,408,11,16
A,23,409,11,16
A,23,410,11,16
A,23,411,11,16
A,23,412,11,16
A,23,413,11,16
A,23,414,11,16
A,23,415,11,16
A,23,416,11,16
A,23,417,11,16
A,23,418,11,16
A,23,419,11,16
A,23,420,11,16
A,23,421,11,16
A,23,422,11,16
A,23,423,11,16
A,23,424,11,16
A,23,425,11,16
A,23,426,11,16
A,23,427,11,16
A,23,428,11,16
A,23,429,11,16
A,23,430,11,16
A,23,431,11,16
A,23,432,11,16
A,23,433,11,16
A,23,434,11,16
A,23,435,11,16
A,23,436,11,16
A,23,437,11,16
A,23,438,11,16
A,23,439,11,16
A,23,440,11,16
A,23,441,11,16
A,23,442,11,16
A,23,443,11,16
A,23,444,11,16
A,23,445,11,16
A,23,446,11,16
A,23,447,11,16
A,23,448,11,16
A,23,449,11,16
A,23,450,11,16
A,23,451,11,16
A,23,452,11,16
A,23,453,11,16
A,23,454,11,15
A,23,455,11,15
A,23,456,11,15
A,23,457,11,15
A,23,458,11,15
A,23,459,11,15
A,23,460,11,15
A,23,461,11,15
A,23,462,11,15
A,23,463,11,15
A,23,464,11,15
A,23,465,11,15
A,23,466,11,15
A,23,467,11,15
A,23,468,11,15
A,23,469,11,15
A,23,470,11,15
A,23,471,11,15
A,23,472,11,15
A,23,473,11,15
A,23,474,11,22
A,23,475,11,22
A,23,476,11,22
A,23,477,11,22
A,23,478,11,22
A,23,479,11,22
A,23,480,11,22
A,23,481,11,22
A,23,482,11,16
A,23,483,11,16
A,23,484,11,16
A,23,485,11,16
A,23,486,11,16
A,23,487,11,16
A,23,488,11,16
A,23,489,11,16
A,23,490,11,16
A,23,491,11,16
A,23,492,11,16
A,23,493,11,16
A,23,494,11,16
A,23,495,11,16
A,23,496,11,16
A,23,497,11,16
A,23,498,11,16
A,23,499,11,16
A,23,500,11,16
A,23,501,11,16
A,23,502,11,16
A,23,503,11,16
A,23,504,11,16
A,23,505,11,16
A,23,506,11,16
A,23,507,11,16
A,23,508,11,16
A,23,509,11,16
A,23,510,15,16
A,23,511,15,16
A,23,512,15,16
A,23,513,15,16
A,23,514,15,16
A,23,515,15,16
A,23,516,15,16
A,23,517,15,16
A,23,518,15,16
A,23,519,15,16
A,23,520,15,16
A,23,521,15,16
A,23,522,15,16
A,23,523,15,16
A,23,524,15,16
A,23,525,15,16
A,23,526,15,16
A,23,527,15,16
A,23,528,15,16
A,23,529,15,16
A,23,530,15,16
A,23,531,15,16
A,23,532,15,16
A,23,533,1,16
A,23,534,1,16
A,23,535,1,16
A,23,536,1,16
A,23,537,1,16
A,23,538,1,16
A,23,539,12,16
A,23,540,12,16
A,23,541,12,16
A,23,542,12,16
A,23,543,12,16
A,23,544,12,16
A,23,545,12,16
A,23,546,12,16
A,23,547,12,16
A,23,548,12,16
A,23,549,12,16
A,23,550,12,16
A,23,551,12,16
A,23,552,12,16
A,23,553,12,16
A,23,554,12,16
A,23,555,12,16
A,23,556,12,12
A,23,557,12,12
A,23,558,12,12
A,23,559,12,12
A,23,560,12,12
A,23,561,12,12
A,23,562,12,12
A,23,563,12,12
A,23,564,12,12
A,23,565,12,12
A,23,566,12,12
A,23,567,12,12
A,23,568,12,12
A,23,569,12,12
A,23,570,12,12
A,23,571,12,12
A,23,572,3,12
A,23,573,3,12
A,23,574,3,1
A,23,575,3,1
A,23,576,3,1
A,23,577,3,1
A,23,578,3,1
A,23,579,3,1
A,23,580,3,2
A,23,581,3,2
A,23,582,12,2
A,23,583,12,2
A,23,584,12,2
A,23,585,12,2
A,23,586,12,12
A,23,587,12,12
A,23,588,12,12
A,23,589,12,12
A,23,590,3,12
A,23,591,3,12
A,23,592,3,12
A,23,593,3,12
A,23,594,3,12
A,23,595,3,12
A,23,596,3,12
A,23,597,3,12
A,23,598,3,12
A,23,599,4,12
A,23,600,4,12
A,23,601,4,12
A,23,602,4,12
A,23,603,4,12
A,23,604,4,12
A,23,605,4,12
A,23,606,4,12
A,23,607,4,12
A,23,608,4,12
A,23,609,4,12
A,23,610,4,12
A,23,611,4,12
A,23,612,4,12
A,23,613,4,12
A,23,614,4,12
A,23,615,4,12
A,23,616,4,12
A,23,617,4,12
A,23,618,4,12
A,23,619,4,12
A,23,620,4,12
A,23,621,4,12
A,23,622,4,12
A,23,623,9,12
A,23,624,9,12
A,23,625,9,18
A,23,626,9,18
A,23,627,21,18
A,23,628,21,18
A,23,629,21,18
A,23,630,21,18
A,23,631,18,18
A,23,632,18,18
A,23,633,18,18
A,23,634,18,18
A,23,635,18,18
A,23,636,18,18
A,23,637,18,18
A,23,638,18,18
A,23,639,18,18
A,23,640,18,18
A,23,641,18,18
A,23,642,18,18
A,23,643,18,18
A,23,644,18,18
A,23,645,18,18
A,23,646,18,18
A,23,647,18,12
A,23,648,18,12
A,23,649,18,12
A,23,650,18,12
A,23,651,18,12
A,23,652,12,12
A,23,653,12,12
A,23,654,22,12
A,23,655,22,22
A,23,656,22,22
A,23,657,22,22
A,23,658,14,22
A,23,659,14,22
A,23,660,14,22
A,23,661,14,12
A,23,662,14,12
A,23,663,14,12
A,23,664,14,12
A,23,665,14,12
A,23,666,14,12
A,23,667,14,12
A,23,668,14,12
A,23,669,14,12
A,23,670,14,12
A,23,671,14,12
A,23,672,14,12
A,23,673,14,12
A,23,674,14,12
A,23,675,14,12
A,23,676,14,12
A,23,677,14,12
A,23,678,22,12
A,23,679,22,12
A,23,680,22,12
A,23,681,22,12
A,23,682,22,12
A,23,683,22,12
A,23,684,22,12
A,23,685,22,12
A,23,686,22,12
A,23,687,22,12
A,23,688,22,12
A,23,689,22,12
A,23,690,22,12
A,23,691,22,12
A,23,692,22,12
A,23,693,22,12
A,23,694,22,12
A,23,695,22,12
A,23,696,22,12
A,23,697,22,12
A,23,698,22,12
A,23,699,22,12
A,23,700,22,12
A,23,701,12,12
A,23,702,12,12
A,23,703,12,12
A,23,704,12,12
A,23,705,27,22
A,23,706,27,22
A,23,707,27,22
A,23,708,27,22
A,23,709,27,22
A,23,710,27,22
A,23,711,27,22
A,23,712,27,22
A,23,713,27,22
A,23,714,27,1
A,23,715,2,1
A,23,716,2,1
A,23,717,2,1
A,23,718,2,15
A,23,719,2,15
A,23,720,2,1
A,23,721,2,22
A,23,722,2,22
A,23,723,2,1
A,23,724,2,1
A,23,725,2,1
A,23,726,2,1
A,23,727,2,12
A,23,728,2,12
A,23,729,2,12
A,23,730,2,12
A,23,731,2,12
A,23,732,2,12
A,23,733,2,12
A,23,734,2,12
A,23,735,2,12
A,23,736,2,12
A,23,737,2,12
A,23,738,2,12
A,23,739,2,12
A,23,740,2,12
A,23,741,2,12
A,23,742,2,12
A,23,743,2,12
A,23,744,2,12
A,23,745,2,12
A,23,746,2,12
A,23,747,2,12
A,23,748,2,12
A,23,749,2,12
A,23,750,2,12
A,23,751,2,12
A,23,752,2,12
A,23,753,2,12
A,23,754,2,12
A,23,755,2,12
A,23,756,2,12
A,23,757,2,12
A,23,758,2,12
A,23,759,2,12
A,23,760,2,12
A,23,761,2,12
A,23,762,2,12
A,23,763,2,12
A,23,764,2,12
A,23,765,2,12
A,23,766,2,12
A,23,767,2,12
A,23,768,2,12
A,23,769,2,12
A,23,770,2,12
A,23,771,2,12
A,23,772,2,12
A,23,773,2,12
A,23,774,2,12
A,23,775,2,12
A,23,776,2,12
A,23,777,2,12
A,23,778,2,12
