House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Control Cost ($)
B,24,207,11,11,0.0005654024587341
B,24,208,11,11,0.0005654024587341
B,24,209,11,11,0.0005654024587341
B,24,210,11,11,0.0005654024587341
B,24,211,11,11,0.0005654024587341
B,24,212,11,11,0.0005654024587341
B,24,213,11,11,0.0005654024587341
B,24,214,11,11,0.0005654024587341
B,24,215,11,11,0.0005654024587341
B,24,216,11,11,0.0005654024587341
B,24,217,11,11,0.0005654024587341
B,24,218,11,11,0.0005654024587341
B,24,219,11,11,0.0005654024587341
B,24,220,11,11,0.0005654024587341
B,24,221,11,11,0.0005654024587341
B,24,222,11,11,0.0005654024587341
B,24,223,11,11,0.0005654024587341
B,24,224,11,11,0.0005654024587341
B,24,225,11,11,0.0005654024587341
B,24,226,11,11,0.0005654024587341
B,24,227,11,11,0.0005654024587341
B,24,228,11,11,0.0005654024587341
B,24,229,11,11,0.0005654024587341
B,24,230,11,11,0.0005654024587341
B,24,231,11,11,0.0005654024587341
B,24,232,11,11,0.0005654024587341
B,24,233,11,11,0.0005654024587341
B,24,234,11,11,0.0005654024587341
B,24,235,11,11,0.0005654024587341
B,24,236,11,11,0.0005654024587341
B,24,237,11,11,0.0005654024587341
B,24,238,11,11,0.0005654024587341
B,24,239,11,11,0.0005654024587341
B,24,240,11,11,0.0005654024587341
B,24,241,11,11,0.0005654024587341
B,24,242,11,11,0.0005654024587341
B,24,243,11,11,0.0005654024587341
B,24,244,11,11,0.0005654024587341
B,24,245,11,11,0.0005654024587341
B,24,246,11,11,0.0005654024587341
B,24,247,11,11,0.0005654024587341
B,24,248,11,11,0.0005654024587341
B,24,249,11,11,0.0005654024587341
B,24,250,11,11,0.0005654024587341
B,24,251,11,11,0.0005654024587341
B,24,252,11,11,0.0005654024587341
B,24,253,11,11,0.0005654024587341
B,24,254,11,11,0.0005654024587341
B,24,255,11,11,0.0005654024587341
B,24,256,11,11,0.0005654024587341
B,24,257,11,11,0.0005654024587341
B,24,258,11,11,0.0005654024587341
B,24,259,11,11,0.0005654024587341
B,24,260,11,11,0.0005654024587341
B,24,261,11,11,0.0005654024587341
B,24,262,11,11,0.0005654024587341
B,24,263,11,11,0.0005654024587341
B,24,264,11,11,0.0005654024587341
B,24,265,11,11,0.0005654024587341
B,24,266,11,11,0.0005654024587341
B,24,267,11,11,0.0005654024587341
B,24,268,11,11,0.0005654024587341
B,24,269,11,11,0.0005654024587341
B,24,270,11,11,0.0005654024587341
B,24,271,11,11,0.0005654024587341
B,24,272,11,11,0.0005654024587341
B,24,273,11,11,0.0005654024587341
B,24,274,11,11,0.0005654024587341
B,24,275,11,11,0.0005654024587341
B,24,276,11,11,0.0005654024587341
B,24,277,11,11,0.0005654024587341
B,24,278,11,11,0.0005654024587341
B,24,279,11,11,0.0005654024587341
B,24,280,11,11,0.0005654024587341
B,24,281,11,11,0.0005654024587341
B,24,282,11,11,0.0005654024587341
B,24,283,11,11,0.0005654024587341
B,24,284,11,11,0.0005654024587341
B,24,285,11,11,0.0005654024587341
B,24,286,11,11,0.0005654024587341
B,24,287,11,11,0.0005654024587341
B,24,288,11,11,0.0005654024587341
B,24,289,11,11,0.0005654024587341
B,24,290,11,11,0.0005654024587341
B,24,291,11,11,0.0005654024587341
B,24,292,11,11,0.0005654024587341
B,24,293,11,11,0.0005654024587341
B,24,294,11,11,0.0005654024587341
B,24,295,11,11,0.0005654024587341
B,24,296,11,11,0.0005654024587341
B,24,297,11,11,0.0005654024587341
B,24,298,11,11,0.0005654024587341
B,24,299,11,11,0.0005654024587341
B,24,300,11,11,0.0005654024587341
B,24,301,11,11,0.0005654024587341
B,24,302,11,11,0.0005654024587341
B,24,303,11,11,0.0005654024587341
B,24,304,11,11,0.0005654024587341
B,24,305,11,11,0.0005654024587341
B,24,306,11,11,0.0005654024587341
B,24,307,11,11,0.0005654024587341
B,24,308,11,11,0.0005654024587341
B,24,309,11,11,0.0005654024587341
B,24,310,11,11,0.0005654024587341
B,24,311,11,11,0.0005654024587341
B,24,312,11,11,0.0005654024587341
B,24,313,11,11,0.0005654024587341
B,24,314,11,11,0.0005654024587341
B,24,315,11,11,0.0005654024587341
B,24,316,11,11,0.0005654024587341
B,24,317,11,11,0.0005654024587341
B,24,318,11,11,0.0005654024587341
B,24,319,11,11,0.0005654024587341
B,24,320,11,11,0.0005654024587341
B,24,321,11,11,0.0005654024587341
B,24,322,11,11,0.0005654024587341
B,24,323,11,11,0.0005654024587341
B,24,324,11,11,0.0005654024587341
B,24,325,11,11,0.0005654024587341
B,24,326,11,11,0.0005654024587341
B,24,327,11,11,0.0005654024587341
B,24,328,11,11,0.0005654024587341
B,24,329,11,11,0.0005654024587341
B,24,330,11,11,0.0005654024587341
B,24,331,11,11,0.0005654024587341
B,24,332,11,11,0.0005654024587341
B,24,333,11,11,0.0005654024587341
B,24,334,11,11,0.0005654024587341
B,24,335,11,11,0.0005654024587341
B,24,336,11,11,0.0005654024587341
B,24,337,11,11,0.0005654024587341
B,24,338,11,11,0.0005654024587341
B,24,339,11,11,0.0005654024587341
B,24,340,11,11,0.0005654024587341
B,24,341,11,11,0.0005654024587341
B,24,342,11,11,0.0005654024587341
B,24,343,11,11,0.0005654024587341
B,24,344,11,11,0.0005654024587341
B,24,345,11,11,0.0005654024587341
B,24,346,11,11,0.0005654024587341
B,24,347,11,11,0.0005654024587341
B,24,348,11,11,0.0005654024587341
B,24,349,11,11,0.0005654024587341
B,24,350,11,11,0.0005654024587341
B,24,351,11,11,0.0005654024587341
B,24,352,11,11,0.0005654024587341
B,24,353,11,11,0.0005654024587341
B,24,354,11,11,0.0005654024587341
B,24,355,11,11,0.0005654024587341
B,24,356,11,11,0.0005654024587341
B,24,357,11,11,0.0005654024587341
B,24,358,11,11,0.0005654024587341
B,24,359,11,11,0.0005654024587341
B,24,360,11,11,0.0005654024587341
B,24,361,11,11,0.0005654024587341
B,24,362,11,11,0.0005654024587341
B,24,363,11,11,0.0005654024587341
B,24,364,11,11,0.0005654024587341
B,24,365,11,11,0.0005654024587341
B,24,366,11,11,0.0005654024587341
B,24,367,11,11,0.0005654024587341
B,24,368,11,11,0.0005654024587341
B,24,369,11,11,0.0005654024587341
B,24,370,11,11,0.0005654024587341
B,24,371,11,11,0.0005654024587341
B,24,372,11,11,0.0005654024587341
B,24,373,11,11,0.0005654024587341
B,24,374,11,11,0.0005654024587341
B,24,375,11,11,0.0005654024587341
B,24,376,11,11,0.0005654024587341
B,24,377,11,11,0.0005654024587341
B,24,378,11,11,0.0005654024587341
B,24,379,11,11,0.0005654024587341
B,24,380,11,11,0.0005654024587341
B,24,381,11,11,0.0005654024587341
B,24,382,11,11,0.0005654024587341
B,24,383,11,11,0.0005654024587341
B,24,384,11,11,0.0005654024587341
B,24,385,11,11,0.0005654024587341
B,24,386,11,11,0.0005654024587341
B,24,387,11,11,0.0005654024587341
B,24,388,11,11,0.0005654024587341
B,24,389,11,11,0.0005654024587341
B,24,390,11,11,0.0005654024587341
B,24,391,11,11,0.0005654024587341
B,24,392,11,11,0.0005654024587341
B,24,393,11,11,0.0005654024587341
B,24,394,11,11,0.0005654024587341
B,24,395,11,11,0.0005654024587341
B,24,396,11,11,0.0005654024587341
B,24,397,11,11,0.0005654024587341
B,24,398,11,11,0.0005654024587341
B,24,399,11,11,0.0005654024587341
B,24,400,11,11,0.0005654024587341
B,24,401,11,11,0.0005654024587341
B,24,402,11,11,0.0005654024587341
B,24,403,11,11,0.0005654024587341
B,24,404,11,11,0.0005654024587341
B,24,405,11,11,0.0005654024587341
B,24,406,11,11,0.0005654024587341
B,24,407,11,11,0.0005654024587341
B,24,408,11,11,0.0005654024587341
B,24,409,11,11,0.0005654024587341
B,24,410,11,11,0.0005654024587341
B,24,411,11,11,0.0005654024587341
B,24,412,11,11,0.0005654024587341
B,24,413,11,11,0.0005654024587341
B,24,414,11,11,0.0005654024587341
B,24,415,11,11,0.0005654024587341
B,24,416,11,11,0.0005654024587341
B,24,417,11,11,0.0005654024587341
B,24,418,11,11,0.0005654024587341
B,24,419,11,11,0.0005654024587341
B,24,420,11,11,0.0005654024587341
B,24,421,11,11,0.0005654024587341
B,24,422,11,11,0.0005654024587341
B,24,423,11,11,0.0005654024587341
B,24,424,11,11,0.0005654024587341
B,24,425,11,11,0.0005654024587341
B,24,426,11,11,0.0005654024587341
B,24,427,11,11,0.0005654024587341
B,24,428,11,11,0.0005654024587341
B,24,429,11,11,0.0005654024587341
B,24,430,11,11,0.0005654024587341
B,24,431,11,11,0.0005654024587341
B,24,432,11,11,0.0005654024587341
B,24,433,11,11,0.0005654024587341
B,24,434,11,11,0.0005654024587341
B,24,435,11,11,0.0005654024587341
B,24,436,11,11,0.0005654024587341
B,24,437,11,11,0.0005654024587341
B,24,438,11,11,0.0005654024587341
B,24,439,11,11,0.0005654024587341
B,24,440,11,11,0.0005654024587341
B,24,441,11,11,0.0005654024587341
B,24,442,11,11,0.0005654024587341
B,24,443,11,11,0.0005654024587341
B,24,444,11,11,0.0005654024587341
B,24,445,11,11,0.0005654024587341
B,24,446,11,11,0.0005654024587341
B,24,447,11,11,0.0005654024587341
B,24,448,11,11,0.0005654024587341
B,24,449,11,11,0.0005654024587341
B,24,450,11,11,0.0005654024587341
B,24,451,11,11,0.0005654024587341
B,24,452,11,11,0.0005654024587341
B,24,453,11,11,0.0005654024587341
B,24,454,11,11,0.0005654024587341
B,24,455,11,11,0.0005654024587341
B,24,456,11,11,0.0005654024587341
B,24,457,11,11,0.0005654024587341
B,24,458,11,11,0.0005654024587341
B,24,459,11,11,0.0005654024587341
B,24,460,11,11,0.0005654024587341
B,24,461,11,11,0.0005654024587341
B,24,462,11,11,0.0005654024587341
B,24,463,11,11,0.0005654024587341
B,24,464,11,11,0.0005654024587341
B,24,465,11,11,0.0005654024587341
B,24,466,11,11,0.0005654024587341
B,24,467,11,11,0.0005654024587341
B,24,468,11,11,0.0005654024587341
B,24,469,11,11,0.0005654024587341
B,24,470,11,11,0.0005654024587341
B,24,471,11,11,0.0005654024587341
B,24,472,11,11,0.0005654024587341
B,24,473,11,11,0.0005654024587341
B,24,474,11,11,0.0005654024587341
B,24,475,11,11,0.0005654024587341
B,24,476,11,11,0.0005654024587341
B,24,477,11,11,0.0005654024587341
B,24,478,11,11,0.0005654024587341
B,24,479,15,11,0.0013837481226913503
B,24,480,15,11,0.0013837481226913503
B,24,481,27,11,0.0009373777605328502
B,24,482,27,11,0.0009373777605328502
B,24,483,13,11,0.001020716068272115
B,24,484,13,11,0.001020716068272115
B,24,485,13,11,0.001020716068272115
B,24,486,13,11,0.001020716068272115
B,24,487,13,11,0.001020716068272115
B,24,488,13,11,0.001020716068272115
B,24,489,13,11,0.001020716068272115
B,24,490,13,11,0.001020716068272115
B,24,491,13,11,0.001020716068272115
B,24,492,13,11,0.001020716068272115
B,24,493,13,11,0.001020716068272115
B,24,494,13,11,0.001020716068272115
B,24,495,13,11,0.001020716068272115
B,24,496,13,11,0.001020716068272115
B,24,497,13,11,0.001020716068272115
B,24,498,13,11,0.001020716068272115
B,24,499,13,11,0.001020716068272115
B,24,500,13,11,0.001020716068272115
B,24,501,15,11,0.0013837481226913503
B,24,502,15,11,0.0013837481226913503
B,24,503,1,11,0.00028270122936705
B,24,504,13,11,0.001020716068272115
B,24,505,13,11,0.001020716068272115
B,24,506,13,11,0.001020716068272115
B,24,507,13,11,0.001020716068272115
B,24,508,13,11,0.001020716068272115
B,24,509,13,11,0.001020716068272115
B,24,510,13,11,0.001020716068272115
B,24,511,13,11,0.001020716068272115
B,24,512,13,11,0.001020716068272115
B,24,513,13,11,0.001020716068272115
B,24,514,13,11,0.001020716068272115
B,24,515,13,11,0.001020716068272115
B,24,516,13,11,0.001020716068272115
B,24,517,13,11,0.001020716068272115
B,24,518,13,11,0.001020716068272115
B,24,519,3,11,0.010693244281972216
B,24,520,3,11,0.010693244281972216
B,24,521,3,11,0.010693244281972216
B,24,522,3,11,0.010693244281972216
B,24,523,3,11,0.010693244281972216
B,24,524,3,11,0.010693244281972216
B,24,525,3,11,0.010693244281972216
B,24,526,3,11,0.010693244281972216
B,24,527,3,11,0.010693244281972216
B,24,528,3,11,0.010693244281972216
B,24,529,3,11,0.010693244281972216
B,24,530,3,11,0.010693244281972216
B,24,531,3,11,0.010693244281972216
B,24,532,4,11,0.00111592590539625
B,24,533,4,11,0.00111592590539625
B,24,534,4,11,0.00111592590539625
B,24,535,4,11,0.00111592590539625
B,24,536,4,11,0.00111592590539625
B,24,537,18,11,0.001062829889642125
B,24,538,18,11,0.001062829889642125
B,24,539,18,11,0.001062829889642125
B,24,540,18,11,0.001062829889642125
B,24,541,18,11,0.001062829889642125
B,24,542,18,11,0.001062829889642125
B,24,543,18,11,0.001062829889642125
B,24,544,18,11,0.001062829889642125
B,24,545,18,11,0.001062829889642125
B,24,546,18,11,0.001062829889642125
B,24,547,18,11,0.001062829889642125
B,24,548,18,11,0.001062829889642125
B,24,549,18,11,0.001062829889642125
B,24,550,18,11,0.001062829889642125
B,24,551,18,11,0.001062829889642125
B,24,552,18,11,0.001062829889642125
B,24,553,18,11,0.001062829889642125
B,24,554,18,11,0.001062829889642125
B,24,555,13,11,0.001020716068272115
B,24,556,13,11,0.001020716068272115
B,24,557,13,11,0.001020716068272115
B,24,558,13,11,0.001020716068272115
B,24,559,13,11,0.001020716068272115
B,24,560,13,11,0.001020716068272115
B,24,561,13,11,0.001020716068272115
B,24,562,13,11,0.001020716068272115
B,24,563,13,11,0.001020716068272115
B,24,564,13,11,0.001020716068272115
B,24,565,13,11,0.001020716068272115
B,24,566,13,11,0.001020716068272115
B,24,567,13,11,0.001020716068272115
B,24,568,13,11,0.001020716068272115
B,24,569,13,11,0.001020716068272115
B,24,570,13,11,0.001020716068272115
B,24,571,13,11,0.001020716068272115
B,24,572,13,11,0.001020716068272115
B,24,573,13,11,0.001020716068272115
B,24,574,13,11,0.001020716068272115
B,24,575,13,11,0.001020716068272115
B,24,576,13,11,0.001020716068272115
B,24,577,13,11,0.001020716068272115
B,24,578,13,11,0.001020716068272115
B,24,579,13,11,0.001020716068272115
B,24,580,13,11,0.001020716068272115
B,24,581,13,11,0.001020716068272115
B,24,582,13,11,0.001020716068272115
B,24,583,13,11,0.001020716068272115
B,24,584,13,11,0.001020716068272115
B,24,585,13,11,0.001020716068272115
B,24,586,13,11,0.001020716068272115
B,24,587,13,11,0.001020716068272115
B,24,588,13,11,0.001020716068272115
B,24,589,13,11,0.001020716068272115
B,24,590,13,11,0.001020716068272115
B,24,591,13,11,0.001020716068272115
B,24,592,13,11,0.001020716068272115
B,24,593,13,11,0.001020716068272115
B,24,594,13,11,0.001020716068272115
B,24,595,13,11,0.001020716068272115
B,24,596,13,11,0.001020716068272115
B,24,597,13,11,0.001020716068272115
B,24,598,13,11,0.001020716068272115
B,24,599,13,11,0.001020716068272115
B,24,600,13,11,0.001020716068272115
B,24,601,13,11,0.001020716068272115
B,24,602,13,11,0.001020716068272115
B,24,603,13,11,0.001020716068272115
B,24,604,13,11,0.001020716068272115
B,24,605,13,11,0.001020716068272115
B,24,606,13,11,0.001020716068272115
B,24,607,13,11,0.001020716068272115
B,24,608,13,11,0.001020716068272115
B,24,609,13,11,0.001020716068272115
B,24,610,13,11,0.001020716068272115
B,24,611,13,11,0.001020716068272115
B,24,612,13,11,0.001020716068272115
B,24,613,13,11,0.001020716068272115
B,24,614,13,11,0.001020716068272115
B,24,615,13,11,0.001020716068272115
B,24,616,13,11,0.001020716068272115
B,24,617,13,11,0.001020716068272115
B,24,618,13,11,0.001020716068272115
B,24,619,13,11,0.001020716068272115
B,24,620,13,11,0.001020716068272115
B,24,621,13,11,0.001020716068272115
B,24,622,13,11,0.001020716068272115
B,24,623,13,11,0.001020716068272115
B,24,624,13,11,0.001020716068272115
B,24,625,13,11,0.001020716068272115
B,24,626,13,11,0.001020716068272115
B,24,627,13,11,0.001020716068272115
B,24,628,13,11,0.001020716068272115
B,24,629,13,11,0.001020716068272115
B,24,630,13,11,0.001020716068272115
B,24,631,13,11,0.001020716068272115
B,24,632,13,11,0.001020716068272115
B,24,633,13,11,0.001020716068272115
B,24,634,13,11,0.001020716068272115
B,24,635,13,11,0.001020716068272115
B,24,636,13,11,0.001020716068272115
B,24,637,13,11,0.001020716068272115
B,24,638,13,11,0.001020716068272115
B,24,639,13,11,0.001020716068272115
B,24,640,13,11,0.001020716068272115
B,24,641,13,11,0.001020716068272115
B,24,642,13,11,0.001020716068272115
B,24,643,13,11,0.001020716068272115
B,24,644,13,22,0.00151814349918014
B,24,645,13,22,0.00151814349918014
B,24,646,13,22,0.00151814349918014
B,24,647,13,15,0.0018390617322293654
B,24,648,13,15,0.0018390617322293654
B,24,649,13,15,0.0018390617322293654
B,24,650,13,15,0.0018390617322293654
B,24,651,13,15,0.0018390617322293654
B,24,652,13,15,0.0018390617322293654
B,24,653,13,15,0.0018390617322293654
B,24,654,13,15,0.0018390617322293654
B,24,655,13,15,0.0018390617322293654
B,24,656,13,15,0.0018390617322293654
B,24,657,13,15,0.0018390617322293654
B,24,658,13,17,0.00153898849918014
B,24,659,13,17,0.00153898849918014
B,24,660,13,17,0.00153898849918014
B,24,661,13,17,0.00153898849918014
B,24,662,13,17,0.00153898849918014
B,24,663,13,17,0.00153898849918014
B,24,664,13,17,0.00153898849918014
B,24,665,13,17,0.00153898849918014
B,24,666,13,17,0.00153898849918014
B,24,667,13,17,0.00153898849918014
B,24,668,13,17,0.00153898849918014
B,24,669,3,17,0.01121151671288024
B,24,670,3,17,0.01121151671288024
B,24,671,3,17,0.01121151671288024
B,24,672,15,17,0.0019020205535993755
B,24,673,13,17,0.00153898849918014
B,24,674,13,17,0.00153898849918014
B,24,675,13,17,0.00153898849918014
B,24,676,13,17,0.00153898849918014
B,24,677,13,4,0.001571239514934265
B,24,678,13,4,0.001571239514934265
B,24,679,13,4,0.001571239514934265
B,24,680,13,4,0.001571239514934265
B,24,681,13,4,0.001571239514934265
B,24,682,13,4,0.001571239514934265
B,24,683,13,4,0.001571239514934265
B,24,684,13,4,0.001571239514934265
B,24,685,13,4,0.001571239514934265
B,24,686,13,15,0.0018390617322293654
B,24,687,13,17,0.00153898849918014
B,24,688,13,17,0.00153898849918014
B,24,689,13,17,0.00153898849918014
B,24,690,13,17,0.00153898849918014
B,24,691,13,17,0.00153898849918014
B,24,692,13,17,0.00153898849918014
B,24,693,13,17,0.00153898849918014
B,24,694,13,17,0.00153898849918014
B,24,695,13,17,0.00153898849918014
B,24,696,13,17,0.00153898849918014
B,24,697,13,17,0.00153898849918014
B,24,698,13,17,0.00153898849918014
B,24,699,13,17,0.00153898849918014
B,24,700,13,17,0.00153898849918014
B,24,701,13,17,0.00153898849918014
B,24,702,13,17,0.00153898849918014
B,24,703,13,17,0.00153898849918014
B,24,704,13,17,0.00153898849918014
B,24,705,13,17,0.00153898849918014
B,24,706,13,17,0.00153898849918014
B,24,707,13,17,0.00153898849918014
B,24,708,13,17,0.00153898849918014
B,24,709,13,17,0.00153898849918014
B,24,710,13,17,0.00153898849918014
B,24,711,13,17,0.00153898849918014
B,24,712,13,17,0.00153898849918014
B,24,713,13,17,0.00153898849918014
B,24,714,13,17,0.00153898849918014
B,24,715,13,17,0.00153898849918014
B,24,716,13,17,0.00153898849918014
B,24,717,13,17,0.00153898849918014
B,24,718,13,17,0.00153898849918014
B,24,719,13,17,0.00153898849918014
B,24,720,13,17,0.00153898849918014
B,24,721,13,17,0.00153898849918014
B,24,722,13,17,0.00153898849918014
B,24,723,13,17,0.00153898849918014
B,24,724,13,17,0.00153898849918014
B,24,725,13,17,0.00153898849918014
B,24,726,13,17,0.00153898849918014
B,24,727,13,17,0.00153898849918014
B,24,728,13,17,0.00153898849918014
B,24,729,13,17,0.00153898849918014
B,24,730,13,17,0.00153898849918014
B,24,731,13,17,0.00153898849918014
B,24,732,13,17,0.00153898849918014
B,24,733,13,17,0.00153898849918014
B,24,734,13,17,0.00153898849918014
B,24,735,13,17,0.00153898849918014
B,24,736,13,17,0.00153898849918014
B,24,737,13,17,0.00153898849918014
B,24,738,13,17,0.00153898849918014
B,24,739,13,17,0.00153898849918014
B,24,740,13,17,0.00153898849918014
B,24,741,13,17,0.00153898849918014
B,24,742,13,17,0.00153898849918014
B,24,743,13,17,0.00153898849918014
B,24,744,13,17,0.00153898849918014
B,24,745,13,17,0.00153898849918014
B,24,746,13,17,0.00153898849918014
B,24,747,13,17,0.00153898849918014
B,24,748,13,17,0.00153898849918014
B,24,749,13,17,0.00153898849918014
B,24,750,13,17,0.00153898849918014
B,24,751,13,17,0.00153898849918014
B,24,752,13,17,0.00153898849918014
B,24,753,13,17,0.00153898849918014
B,24,754,13,17,0.00153898849918014
B,24,755,13,17,0.00153898849918014
B,24,756,13,17,0.00153898849918014
B,24,757,13,17,0.00153898849918014
B,24,758,13,17,0.00153898849918014
B,24,759,13,17,0.00153898849918014
B,24,760,13,17,0.00153898849918014
B,24,761,13,17,0.00153898849918014
B,24,762,13,17,0.00153898849918014
B,24,763,13,17,0.00153898849918014
B,24,764,13,17,0.00153898849918014
B,24,765,13,17,0.00153898849918014
B,24,766,13,17,0.00153898849918014
B,24,767,13,17,0.00153898849918014
B,24,768,13,17,0.00153898849918014
B,24,769,13,17,0.00153898849918014
B,24,770,13,17,0.00153898849918014
B,24,771,13,17,0.00153898849918014
B,24,772,13,17,0.00153898849918014
B,24,773,13,17,0.00153898849918014
B,24,774,13,17,0.00153898849918014
B,24,775,13,17,0.00153898849918014
B,24,776,13,17,0.00153898849918014
B,24,777,13,17,0.00153898849918014
B,24,778,13,17,0.00153898849918014
B,24,779,13,17,0.00153898849918014
B,24,780,13,17,0.00153898849918014
B,24,781,13,17,0.00153898849918014
B,24,782,13,17,0.00153898849918014
B,24,783,15,17,0.0019020205535993755
B,24,784,13,17,0.00153898849918014
B,24,785,13,17,0.00153898849918014
B,24,786,13,17,0.00153898849918014
B,24,787,13,17,0.00153898849918014
B,24,788,13,17,0.00153898849918014
B,24,789,13,17,0.00153898849918014
B,24,790,13,17,0.00153898849918014
B,24,791,13,17,0.00153898849918014
B,24,792,13,17,0.00153898849918014
B,24,793,13,17,0.00153898849918014
B,24,794,13,17,0.00153898849918014
B,24,795,13,17,0.00153898849918014
B,24,796,13,17,0.00153898849918014
B,24,797,13,17,0.00153898849918014
B,24,798,13,17,0.00153898849918014
B,24,799,13,17,0.00153898849918014
B,24,800,13,17,0.00153898849918014
B,24,801,13,17,0.00153898849918014
B,24,802,13,17,0.00153898849918014
B,24,803,13,17,0.00153898849918014
B,24,804,13,17,0.00153898849918014
B,24,805,13,17,0.00153898849918014
B,24,806,13,17,0.00153898849918014
B,24,807,13,17,0.00153898849918014
B,24,808,13,17,0.00153898849918014
B,24,809,13,17,0.00153898849918014
B,24,810,13,17,0.00153898849918014
B,24,811,13,17,0.00153898849918014
B,24,812,13,17,0.00153898849918014
B,24,813,13,17,0.00153898849918014
B,24,814,13,17,0.00153898849918014
B,24,815,13,17,0.00153898849918014
B,24,816,13,17,0.00153898849918014
B,24,817,13,17,0.00153898849918014
B,24,818,13,17,0.00153898849918014
B,24,819,13,17,0.00153898849918014
B,24,820,13,17,0.00153898849918014
B,24,821,13,17,0.00153898849918014
B,24,822,13,17,0.00153898849918014
B,24,823,13,17,0.00153898849918014
B,24,824,13,17,0.00153898849918014
B,24,825,13,17,0.00153898849918014
B,24,826,13,17,0.00153898849918014
B,24,827,13,17,0.00153898849918014
B,24,828,13,17,0.00153898849918014
B,24,829,13,17,0.00153898849918014
B,24,830,13,17,0.00153898849918014
B,24,831,13,17,0.00153898849918014
B,24,832,13,17,0.00153898849918014
B,24,833,13,17,0.00153898849918014
B,24,834,5,17,0.01121151671288024
B,24,835,5,17,0.01121151671288024
B,24,836,5,17,0.01121151671288024
B,24,837,5,17,0.01121151671288024
B,24,838,5,17,0.01121151671288024
B,24,839,5,17,0.01121151671288024
B,24,840,5,17,0.01121151671288024
B,24,841,5,17,0.01121151671288024
B,24,842,5,17,0.01121151671288024
B,24,843,5,17,0.01121151671288024
B,24,844,5,17,0.01121151671288024
B,24,845,5,17,0.01121151671288024
B,24,846,5,17,0.01121151671288024
B,24,847,5,17,0.01121151671288024
B,24,848,5,17,0.01121151671288024
B,24,849,5,17,0.01121151671288024
B,24,850,5,17,0.01121151671288024
B,24,851,5,17,0.01121151671288024
B,24,852,5,17,0.01121151671288024
B,24,853,5,17,0.01121151671288024
B,24,854,5,17,0.01121151671288024
B,24,855,5,17,0.01121151671288024
B,24,856,5,17,0.01121151671288024
B,24,857,5,17,0.01121151671288024
B,24,858,5,17,0.01121151671288024
B,24,859,5,17,0.01121151671288024
B,24,860,5,17,0.01121151671288024
B,24,861,5,17,0.01121151671288024
B,24,862,5,17,0.01121151671288024
B,24,863,5,17,0.01121151671288024
B,24,864,5,17,0.01121151671288024
B,24,865,5,17,0.01121151671288024
B,24,866,5,17,0.01121151671288024
B,24,867,5,17,0.01121151671288024
B,24,868,5,17,0.01121151671288024
B,24,869,18,17,0.00158110232055015
B,24,870,18,17,0.00158110232055015
B,24,871,18,17,0.00158110232055015
B,24,872,18,17,0.00158110232055015
B,24,873,18,17,0.00158110232055015
B,24,874,18,17,0.00158110232055015
B,24,875,6,6,0.0016664493520584
B,24,876,6,6,0.0016664493520584
B,24,877,6,6,0.0016664493520584
B,24,878,6,6,0.0016664493520584
B,24,879,6,6,0.0016664493520584
B,24,880,6,6,0.0016664493520584
B,24,881,6,6,0.0016664493520584
B,24,882,6,6,0.0016664493520584
B,24,883,6,6,0.0016664493520584
B,24,884,6,6,0.0016664493520584
B,24,885,9,15,0.00519491921387445
B,24,886,9,15,0.00519491921387445
B,24,887,25,25,0.0017813487846601802
B,24,888,25,25,0.0017813487846601802
B,24,889,25,25,0.0017813487846601802
B,24,890,25,25,0.0017813487846601802
B,24,891,25,25,0.0017813487846601802
B,24,892,25,25,0.0017813487846601802
B,24,893,25,25,0.0017813487846601802
B,24,894,25,25,0.0017813487846601802
B,24,895,25,25,0.0017813487846601802
B,24,896,25,25,0.0017813487846601802
B,24,897,25,25,0.0017813487846601802
B,24,898,25,25,0.0017813487846601802
B,24,899,25,25,0.0017813487846601802
B,24,900,25,25,0.0017813487846601802
B,24,901,25,25,0.0017813487846601802
B,24,902,25,25,0.0017813487846601802
B,24,903,25,25,0.0017813487846601802
B,24,904,25,25,0.0017813487846601802
B,24,905,25,25,0.0017813487846601802
B,24,906,25,25,0.0017813487846601802
B,24,907,25,25,0.0017813487846601802
B,24,908,25,25,0.0017813487846601802
B,24,909,25,25,0.0017813487846601802
B,24,910,25,25,0.0017813487846601802
B,24,911,25,25,0.0017813487846601802
B,24,912,25,25,0.0017813487846601802
B,24,913,25,25,0.0017813487846601802
B,24,914,25,25,0.0017813487846601802
B,24,915,25,25,0.0017813487846601802
B,24,916,25,25,0.0017813487846601802
B,24,917,25,25,0.0017813487846601802
B,24,918,25,25,0.0017813487846601802
B,24,919,25,25,0.0017813487846601802
B,24,920,25,25,0.0017813487846601802
B,24,921,25,25,0.0017813487846601802
B,24,922,25,25,0.0017813487846601802
B,24,923,25,25,0.0017813487846601802
B,24,924,25,25,0.0017813487846601802
B,24,925,25,25,0.0017813487846601802
B,24,926,25,25,0.0017813487846601802
B,24,927,25,25,0.0017813487846601802
B,24,928,15,17,0.0019020205535993755
B,24,929,13,17,0.00153898849918014
B,24,930,13,17,0.00153898849918014
B,24,931,13,17,0.00153898849918014
B,24,932,13,17,0.00153898849918014
B,24,933,13,17,0.00153898849918014
B,24,934,13,17,0.00153898849918014
B,24,935,13,17,0.00153898849918014
B,24,936,13,17,0.00153898849918014
B,24,937,13,17,0.00153898849918014
